shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.0006144370643129943,STI,1024,0.25,approximation,faith,not-paired,not full
2,1,0.0006082218919955078,STI,1024,0.25,approximation,faith,not-paired,full
2,1,0.004264199830156852,STI,1228,0.3,permutation,,,
2,1,0.002103479740975388,STI,1228,0.3,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,1228,0.3,approximation,unif-size,not-paired,full
2,1,0.0006086181658416087,STI,1228,0.3,approximation,unif-set,not-paired,not full
2,1,0.0006082218919955078,STI,1228,0.3,approximation,unif-set,not-paired,full
2,1,0.00019007274127366984,STI,1228,0.3,approximation,ksh,not-paired,not full
2,1,0.0001867368800246429,STI,1228,0.3,approximation,ksh,not-paired,full
2,1,0.0006052403715514154,STI,1228,0.3,approximation,faith,not-paired,not full
2,1,0.0006082218919955078,STI,1228,0.3,approximation,faith,not-paired,full
2,1,0.0038221005508470977,STI,1433,0.35,permutation,,,
2,1,0.002126609017517528,STI,1433,0.35,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,1433,0.35,approximation,unif-size,not-paired,full
2,1,0.0006254748091092054,STI,1433,0.35,approximation,unif-set,not-paired,not full
2,1,0.0006082218919955078,STI,1433,0.35,approximation,unif-set,not-paired,full
2,1,0.00019574593715716138,STI,1433,0.35,approximation,ksh,not-paired,not full
2,1,0.0001867368800246429,STI,1433,0.35,approximation,ksh,not-paired,full
2,1,0.0006120225999140807,STI,1433,0.35,approximation,faith,not-paired,not full
2,1,0.0006082218919955078,STI,1433,0.35,approximation,faith,not-paired,full
2,1,0.0028634030970685403,STI,1638,0.4,permutation,,,
2,1,0.0021312935626149935,STI,1638,0.4,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,1638,0.4,approximation,unif-size,not-paired,full
2,1,0.0006114361181176815,STI,1638,0.4,approximation,unif-set,not-paired,not full
2,1,0.0006082218919955078,STI,1638,0.4,approximation,unif-set,not-paired,full
2,1,0.00018633632904753507,STI,1638,0.4,approximation,ksh,not-paired,not full
2,1,0.0001867368800246429,STI,1638,0.4,approximation,ksh,not-paired,full
2,1,0.0001830504455444219,STI,1638,0.4,approximation,faith,not-paired,not full
2,1,0.0001867368800246429,STI,1638,0.4,approximation,faith,not-paired,full
2,1,0.0039486836675884564,STI,1843,0.45,permutation,,,
2,1,0.002131755973255056,STI,1843,0.45,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,1843,0.45,approximation,unif-size,not-paired,full
2,1,0.00018464179357153274,STI,1843,0.45,approximation,unif-set,not-paired,not full
2,1,0.0001867368800246429,STI,1843,0.45,approximation,unif-set,not-paired,full
2,1,0.00018833687324717744,STI,1843,0.45,approximation,ksh,not-paired,not full
2,1,0.0001867368800246429,STI,1843,0.45,approximation,ksh,not-paired,full
2,1,0.0001845293464672523,STI,1843,0.45,approximation,faith,not-paired,not full
2,1,0.0001867368800246429,STI,1843,0.45,approximation,faith,not-paired,full
2,1,0.002293803973108776,STI,2048,0.5,permutation,,,
2,1,0.0021327141220907836,STI,2048,0.5,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,2048,0.5,approximation,unif-size,not-paired,full
2,1,0.00018575701136994222,STI,2048,0.5,approximation,unif-set,not-paired,not full
2,1,0.0001867368800246429,STI,2048,0.5,approximation,unif-set,not-paired,full
2,1,0.00018788123528507437,STI,2048,0.5,approximation,ksh,not-paired,not full
2,1,0.0001867368800246429,STI,2048,0.5,approximation,ksh,not-paired,full
2,1,0.00018128482742366765,STI,2048,0.5,approximation,faith,not-paired,not full
2,1,0.0001867368800246429,STI,2048,0.5,approximation,faith,not-paired,full
2,1,0.0027965974539396,STI,2252,0.55,permutation,,,
2,1,0.0021300850753777586,STI,2252,0.55,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,2252,0.55,approximation,unif-size,not-paired,full
2,1,0.00018885467877748376,STI,2252,0.55,approximation,unif-set,not-paired,not full
2,1,0.0001867368800246429,STI,2252,0.55,approximation,unif-set,not-paired,full
2,1,0.00018642987964898373,STI,2252,0.55,approximation,ksh,not-paired,not full
2,1,0.0001867368800246429,STI,2252,0.55,approximation,ksh,not-paired,full
2,1,0.00018779937752972625,STI,2252,0.55,approximation,faith,not-paired,not full
2,1,0.0001867368800246429,STI,2252,0.55,approximation,faith,not-paired,full
2,1,0.003468576006432682,STI,2457,0.6,permutation,,,
