shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.0016680781812663976,STI,1000,0.24,approximation,ksh,not-paired,not full
2,1,0.0007709621372833442,STI,1000,0.24,approximation,ksh,not-paired,full
2,1,0.0014335731081665539,STI,1000,0.24,approximation,faith,not-paired,not full
2,1,0.0007709621372833442,STI,1000,0.24,approximation,faith,not-paired,full
2,1,0.006765675549853049,STI,1100,0.27,permutation,,,
2,1,0.019534572236594407,STI,1100,0.27,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,1100,0.27,approximation,unif-size,not-paired,full
2,1,0.0013454775099272336,STI,1100,0.27,approximation,unif-set,not-paired,not full
2,1,0.0007709621372833442,STI,1100,0.27,approximation,unif-set,not-paired,full
2,1,0.0012251538496177966,STI,1100,0.27,approximation,ksh,not-paired,not full
2,1,0.0007709621372833442,STI,1100,0.27,approximation,ksh,not-paired,full
2,1,0.0012611401541581144,STI,1100,0.27,approximation,faith,not-paired,not full
2,1,0.0007709621372833442,STI,1100,0.27,approximation,faith,not-paired,full
2,1,0.004744192128608082,STI,1200,0.29,permutation,,,
2,1,0.016012404412610554,STI,1200,0.29,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,1200,0.29,approximation,unif-size,not-paired,full
2,1,0.0012728100700258613,STI,1200,0.29,approximation,unif-set,not-paired,not full
2,1,0.0007709621372833442,STI,1200,0.29,approximation,unif-set,not-paired,full
2,1,0.0010052501028399807,STI,1200,0.29,approximation,ksh,not-paired,not full
2,1,0.0007709621372833442,STI,1200,0.29,approximation,ksh,not-paired,full
2,1,0.0012177403875928453,STI,1200,0.29,approximation,faith,not-paired,not full
2,1,0.0007709621372833442,STI,1200,0.29,approximation,faith,not-paired,full
2,1,0.004135151513965711,STI,1300,0.32,permutation,,,
2,1,0.014440008250833124,STI,1300,0.32,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,1300,0.32,approximation,unif-size,not-paired,full
2,1,0.0011673355348626102,STI,1300,0.32,approximation,unif-set,not-paired,not full
2,1,0.0007709621372833442,STI,1300,0.32,approximation,unif-set,not-paired,full
2,1,0.0007149387362439805,STI,1300,0.32,approximation,ksh,not-paired,not full
2,1,0.00021891047779799407,STI,1300,0.32,approximation,ksh,not-paired,full
2,1,0.0006910531271699166,STI,1300,0.32,approximation,faith,not-paired,not full
2,1,0.0007709621372833442,STI,1300,0.32,approximation,faith,not-paired,full
2,1,0.006014105394832591,STI,1400,0.34,permutation,,,
2,1,0.009721726587370572,STI,1400,0.34,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,1400,0.34,approximation,unif-size,not-paired,full
2,1,0.001268166483617447,STI,1400,0.34,approximation,unif-set,not-paired,not full
2,1,0.0007709621372833442,STI,1400,0.34,approximation,unif-set,not-paired,full
2,1,0.0006735909861673686,STI,1400,0.34,approximation,ksh,not-paired,not full
2,1,0.00021891047779799407,STI,1400,0.34,approximation,ksh,not-paired,full
2,1,0.0013587353378483463,STI,1400,0.34,approximation,faith,not-paired,not full
2,1,0.0007709621372833442,STI,1400,0.34,approximation,faith,not-paired,full
2,1,0.007411314247892408,STI,1500,0.37,permutation,,,
2,1,0.011680961669825714,STI,1500,0.37,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,1500,0.37,approximation,unif-size,not-paired,full
2,1,0.0009451775238952773,STI,1500,0.37,approximation,unif-set,not-paired,not full
2,1,0.0007709621372833442,STI,1500,0.37,approximation,unif-set,not-paired,full
2,1,0.0005152408422940176,STI,1500,0.37,approximation,ksh,not-paired,not full
2,1,0.00021891047779799407,STI,1500,0.37,approximation,ksh,not-paired,full
2,1,0.00039255998450688997,STI,1500,0.37,approximation,faith,not-paired,not full
2,1,0.00021891047779799407,STI,1500,0.37,approximation,faith,not-paired,full
2,1,0.004299139341211004,STI,1600,0.39,permutation,,,
2,1,0.009362728030976894,STI,1600,0.39,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,1600,0.39,approximation,unif-size,not-paired,full
2,1,0.0012258410027384007,STI,1600,0.39,approximation,unif-set,not-paired,not full
2,1,0.0007709621372833442,STI,1600,0.39,approximation,unif-set,not-paired,full
2,1,0.00047876869005445435,STI,1600,0.39,approximation,ksh,not-paired,not full
2,1,0.00021891047779799407,STI,1600,0.39,approximation,ksh,not-paired,full
2,1,0.0004624732142073211,STI,1600,0.39,approximation,faith,not-paired,not full
2,1,0.00021891047779799407,STI,1600,0.39,approximation,faith,not-paired,full
