shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.2406172897803625,STI,32,0.5,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,32,0.5,approximation,unif-size,not-paired,full
2,1,0.3067483635668688,STI,32,0.5,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,32,0.5,approximation,unif-set,not-paired,full
2,1,0.10312153876043255,STI,32,0.5,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,32,0.5,approximation,ksh,not-paired,full
2,1,0.3023818641842586,STI,32,0.5,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,32,0.5,approximation,faith,not-paired,full
2,1,,STI,35,0.55,permutation,,,
2,1,0.5850289239894272,STI,35,0.55,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,35,0.55,approximation,unif-size,not-paired,full
2,1,0.2490796348872613,STI,35,0.55,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,35,0.55,approximation,unif-set,not-paired,full
2,1,0.4851038197123654,STI,35,0.55,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,35,0.55,approximation,ksh,not-paired,full
2,1,0.23972672698167535,STI,35,0.55,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,35,0.55,approximation,faith,not-paired,full
2,1,,STI,38,0.59,permutation,,,
2,1,0.14973665320027993,STI,38,0.59,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,38,0.59,approximation,unif-size,not-paired,full
2,1,0.20498940723537462,STI,38,0.59,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,38,0.59,approximation,unif-set,not-paired,full
2,1,0.09490944704308957,STI,38,0.59,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,38,0.59,approximation,ksh,not-paired,full
2,1,0.2968459949957418,STI,38,0.59,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,38,0.59,approximation,faith,not-paired,full
2,1,,STI,41,0.64,permutation,,,
2,1,0.2126114890939326,STI,41,0.64,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,41,0.64,approximation,unif-size,not-paired,full
