shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.002976054975515219,SII,3686,0.9,approximation,unif-size,not-paired,not full
2,1,0.007888376463951635,SII,3686,0.9,approximation,unif-size,not-paired,full
2,1,0.0006416942341506487,SII,3686,0.9,approximation,unif-set,not-paired,not full
2,1,0.007888376463951635,SII,3686,0.9,approximation,unif-set,not-paired,full
2,1,0.0012865563142841368,SII,3686,0.9,approximation,ksh,not-paired,not full
2,1,0.007888376463951635,SII,3686,0.9,approximation,ksh,not-paired,full
2,1,0.0005755169780761054,SII,3686,0.9,approximation,faith,not-paired,not full
2,1,0.007888376463951635,SII,3686,0.9,approximation,faith,not-paired,full
2,1,0.004871415140153389,SII,3891,0.95,permutation,,,
2,1,0.004487928996420288,SII,3891,0.95,approximation,unif-size,not-paired,not full
2,1,0.007888376463951635,SII,3891,0.95,approximation,unif-size,not-paired,full
2,1,0.0008564167845557152,SII,3891,0.95,approximation,unif-set,not-paired,not full
2,1,0.007888376463951635,SII,3891,0.95,approximation,unif-set,not-paired,full
2,1,0.0004543562301159339,SII,3891,0.95,approximation,ksh,not-paired,not full
2,1,0.007888376463951635,SII,3891,0.95,approximation,ksh,not-paired,full
2,1,0.0009717987476853838,SII,3891,0.95,approximation,faith,not-paired,not full
2,1,0.007888376463951635,SII,3891,0.95,approximation,faith,not-paired,full
2,1,0.004502165703271766,SII,4096,1.0,permutation,,,
2,1,0.0033458119559306603,SII,4096,1.0,approximation,unif-size,not-paired,not full
2,1,0.007888376463951635,SII,4096,1.0,approximation,unif-size,not-paired,full
2,1,0.0008098001673397047,SII,4096,1.0,approximation,unif-set,not-paired,not full
2,1,0.007888376463951635,SII,4096,1.0,approximation,unif-set,not-paired,full
2,1,0.0008463798287151641,SII,4096,1.0,approximation,ksh,not-paired,not full
2,1,0.007888376463951635,SII,4096,1.0,approximation,ksh,not-paired,full
2,1,0.0006127817422203788,SII,4096,1.0,approximation,faith,not-paired,not full
2,1,0.007888376463951635,SII,4096,1.0,approximation,faith,not-paired,full
2,1,0.05048639687244434,STI,409,0.1,permutation,,,
2,1,0.12339836261731259,STI,409,0.1,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,409,0.1,approximation,unif-size,not-paired,full
2,1,0.012375652215599088,STI,409,0.1,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,409,0.1,approximation,unif-set,not-paired,full
2,1,0.01034353675848747,STI,409,0.1,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,409,0.1,approximation,ksh,not-paired,full
2,1,0.007090841749804441,STI,409,0.1,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,409,0.1,approximation,faith,not-paired,full
2,1,0.04243466921748812,STI,614,0.15,permutation,,,
2,1,0.018846210836089766,STI,614,0.15,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,614,0.15,approximation,unif-size,not-paired,full
2,1,0.005691991859040192,STI,614,0.15,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,614,0.15,approximation,unif-set,not-paired,full
2,1,0.010044894937877104,STI,614,0.15,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,614,0.15,approximation,ksh,not-paired,full
2,1,0.007331987696979468,STI,614,0.15,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,614,0.15,approximation,faith,not-paired,full
2,1,0.021705096280559166,STI,819,0.2,permutation,,,
2,1,0.05069495747709805,STI,819,0.2,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,819,0.2,approximation,unif-size,not-paired,full
2,1,0.007287386497047144,STI,819,0.2,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,819,0.2,approximation,unif-set,not-paired,full
2,1,0.00757947895192647,STI,819,0.2,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,819,0.2,approximation,ksh,not-paired,full
2,1,0.004867826464864817,STI,819,0.2,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,819,0.2,approximation,faith,not-paired,full
