shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.0078038408543679785,STI,200,0.05,approximation,faith,not-paired,full
2,1,0.0185442426429268,STI,300,0.07,permutation,,,
2,1,0.04997029440528885,STI,300,0.07,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,300,0.07,approximation,unif-size,not-paired,full
2,1,0.014172799175338882,STI,300,0.07,approximation,unif-set,not-paired,not full
2,1,0.0078038408543679785,STI,300,0.07,approximation,unif-set,not-paired,full
2,1,0.012803404743972884,STI,300,0.07,approximation,ksh,not-paired,not full
2,1,0.0030727019284871454,STI,300,0.07,approximation,ksh,not-paired,full
2,1,0.010534704958742699,STI,300,0.07,approximation,faith,not-paired,not full
2,1,0.0078038408543679785,STI,300,0.07,approximation,faith,not-paired,full
2,1,0.0318352756242721,STI,400,0.1,permutation,,,
2,1,0.02746694853308116,STI,400,0.1,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,400,0.1,approximation,unif-size,not-paired,full
2,1,0.017648512899141097,STI,400,0.1,approximation,unif-set,not-paired,not full
2,1,0.0078038408543679785,STI,400,0.1,approximation,unif-set,not-paired,full
2,1,0.009447774909185858,STI,400,0.1,approximation,ksh,not-paired,not full
2,1,0.0030727019284871454,STI,400,0.1,approximation,ksh,not-paired,full
2,1,0.012601331228956623,STI,400,0.1,approximation,faith,not-paired,not full
2,1,0.0078038408543679785,STI,400,0.1,approximation,faith,not-paired,full
2,1,0.048117156005218376,STI,500,0.12,permutation,,,
2,1,0.018258703247312345,STI,500,0.12,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,500,0.12,approximation,unif-size,not-paired,full
2,1,0.011767224242485969,STI,500,0.12,approximation,unif-set,not-paired,not full
2,1,0.0078038408543679785,STI,500,0.12,approximation,unif-set,not-paired,full
2,1,0.0033843612014788703,STI,500,0.12,approximation,ksh,not-paired,not full
2,1,0.0030727019284871454,STI,500,0.12,approximation,ksh,not-paired,full
2,1,0.004797653402833819,STI,500,0.12,approximation,faith,not-paired,not full
2,1,0.0030727019284871454,STI,500,0.12,approximation,faith,not-paired,full
2,1,0.015980846248901934,STI,600,0.15,permutation,,,
2,1,0.020705954237786258,STI,600,0.15,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,600,0.15,approximation,unif-size,not-paired,full
2,1,0.007949854829410774,STI,600,0.15,approximation,unif-set,not-paired,not full
2,1,0.0078038408543679785,STI,600,0.15,approximation,unif-set,not-paired,full
2,1,0.003347137317471809,STI,600,0.15,approximation,ksh,not-paired,not full
2,1,0.0030727019284871454,STI,600,0.15,approximation,ksh,not-paired,full
2,1,0.0036359076562748616,STI,600,0.15,approximation,faith,not-paired,not full
2,1,0.0030727019284871454,STI,600,0.15,approximation,faith,not-paired,full
2,1,0.015682740222301844,STI,700,0.17,permutation,,,
2,1,0.0237495900643608,STI,700,0.17,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,700,0.17,approximation,unif-size,not-paired,full
2,1,0.003279657223298989,STI,700,0.17,approximation,unif-set,not-paired,not full
2,1,0.0030727019284871454,STI,700,0.17,approximation,unif-set,not-paired,full
2,1,0.002548505176095266,STI,700,0.17,approximation,ksh,not-paired,not full
2,1,0.0030727019284871454,STI,700,0.17,approximation,ksh,not-paired,full
2,1,0.00355890189355774,STI,700,0.17,approximation,faith,not-paired,not full
2,1,0.0030727019284871454,STI,700,0.17,approximation,faith,not-paired,full
2,1,0.012286078101349091,STI,800,0.2,permutation,,,
2,1,0.015633640152705294,STI,800,0.2,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,800,0.2,approximation,unif-size,not-paired,full
2,1,0.002600067575027027,STI,800,0.2,approximation,unif-set,not-paired,not full
2,1,0.0030727019284871454,STI,800,0.2,approximation,unif-set,not-paired,full
2,1,0.0023513300358318718,STI,800,0.2,approximation,ksh,not-paired,not full
2,1,0.0030727019284871454,STI,800,0.2,approximation,ksh,not-paired,full
2,1,0.0024276920063249327,STI,800,0.2,approximation,faith,not-paired,not full
2,1,0.0030727019284871454,STI,800,0.2,approximation,faith,not-paired,full
2,1,0.014264882288110676,STI,900,0.22,permutation,,,
2,1,0.024268481095927216,STI,900,0.22,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,900,0.22,approximation,unif-size,not-paired,full
2,1,0.0027398030477022786,STI,900,0.22,approximation,unif-set,not-paired,not full
2,1,0.0030727019284871454,STI,900,0.22,approximation,unif-set,not-paired,full
2,1,0.0021972396728470703,STI,900,0.22,approximation,ksh,not-paired,not full
2,1,0.0030727019284871454,STI,900,0.22,approximation,ksh,not-paired,full
2,1,0.0023732080114139058,STI,900,0.22,approximation,faith,not-paired,not full
2,1,0.0030727019284871454,STI,900,0.22,approximation,faith,not-paired,full
2,1,0.011738736158249767,STI,1000,0.24,permutation,,,
2,1,0.02539985833491621,STI,1000,0.24,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,1000,0.24,approximation,unif-size,not-paired,full
2,1,0.0016162669751008847,STI,1000,0.24,approximation,unif-set,not-paired,not full
2,1,0.0030727019284871454,STI,1000,0.24,approximation,unif-set,not-paired,full
2,1,0.001748835665631268,STI,1000,0.24,approximation,ksh,not-paired,not full
2,1,0.0030727019284871454,STI,1000,0.24,approximation,ksh,not-paired,full
2,1,0.0019909924465622945,STI,1000,0.24,approximation,faith,not-paired,not full
2,1,0.0030727019284871454,STI,1000,0.24,approximation,faith,not-paired,full
2,1,0.013408149158364212,STI,1100,0.27,permutation,,,
2,1,0.011743452644597197,STI,1100,0.27,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,1100,0.27,approximation,unif-size,not-paired,full
2,1,0.0015787265832885758,STI,1100,0.27,approximation,unif-set,not-paired,not full
2,1,0.0030727019284871454,STI,1100,0.27,approximation,unif-set,not-paired,full
2,1,0.0017296252514186496,STI,1100,0.27,approximation,ksh,not-paired,not full
2,1,0.0030727019284871454,STI,1100,0.27,approximation,ksh,not-paired,full
2,1,0.0017452058360589574,STI,1100,0.27,approximation,faith,not-paired,not full
2,1,0.0030727019284871454,STI,1100,0.27,approximation,faith,not-paired,full
2,1,0.009925976827748532,STI,1200,0.29,permutation,,,
2,1,0.010951827577393453,STI,1200,0.29,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,1200,0.29,approximation,unif-size,not-paired,full
2,1,0.001514740652241344,STI,1200,0.29,approximation,unif-set,not-paired,not full
2,1,0.0030727019284871454,STI,1200,0.29,approximation,unif-set,not-paired,full
2,1,0.0014676763811809989,STI,1200,0.29,approximation,ksh,not-paired,not full
2,1,0.0030727019284871454,STI,1200,0.29,approximation,ksh,not-paired,full
2,1,0.0015595439718024506,STI,1200,0.29,approximation,faith,not-paired,not full
2,1,0.0030727019284871454,STI,1200,0.29,approximation,faith,not-paired,full
2,1,0.014550082173053622,STI,1300,0.32,permutation,,,
2,1,0.016757507121480927,STI,1300,0.32,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,1300,0.32,approximation,unif-size,not-paired,full
2,1,0.0017188587265855907,STI,1300,0.32,approximation,unif-set,not-paired,not full
2,1,0.0030727019284871454,STI,1300,0.32,approximation,unif-set,not-paired,full
2,1,0.000976256885516434,STI,1300,0.32,approximation,ksh,not-paired,not full
2,1,0.0012654613812851955,STI,1300,0.32,approximation,ksh,not-paired,full
2,1,0.0012148965832574278,STI,1300,0.32,approximation,faith,not-paired,not full
2,1,0.0030727019284871454,STI,1300,0.32,approximation,faith,not-paired,full
2,1,0.0125588923498984,STI,1400,0.34,permutation,,,
2,1,0.008137639023053526,STI,1400,0.34,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,1400,0.34,approximation,unif-size,not-paired,full
2,1,0.0017344650792643637,STI,1400,0.34,approximation,unif-set,not-paired,not full
