shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,9.54799024724428e-05,STI,9000,0.0,approximation,ksh,not-paired,full
2,1,9.54799024724428e-05,STI,9000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,9000,0.0,approximation,faith,not-paired,full
2,1,0.0069305639607429624,STI,10000,0.0,permutation,,,
2,1,9.539430765322382e-05,STI,10000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,10000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,10000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,10000,0.0,approximation,unif-set,not-paired,full
2,1,9.548020009577449e-05,STI,10000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,10000,0.0,approximation,ksh,not-paired,full
2,1,9.55042833552997e-05,STI,10000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,10000,0.0,approximation,faith,not-paired,full
2,1,0.01359869534411356,STI,11000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,11000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,11000,0.0,approximation,unif-size,not-paired,full
2,1,9.547131041274135e-05,STI,11000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,11000,0.0,approximation,unif-set,not-paired,full
2,1,9.54771134534137e-05,STI,11000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,11000,0.0,approximation,ksh,not-paired,full
2,1,9.54799024724428e-05,STI,11000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,11000,0.0,approximation,faith,not-paired,full
2,1,0.010429391055997744,STI,12000,0.0,permutation,,,
2,1,9.544226699004701e-05,STI,12000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,12000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,12000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,12000,0.0,approximation,unif-set,not-paired,full
2,1,9.54799024724428e-05,STI,12000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,12000,0.0,approximation,ksh,not-paired,full
2,1,9.54799024724428e-05,STI,12000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,12000,0.0,approximation,faith,not-paired,full
2,1,0.007613140471670051,STI,13000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,13000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,13000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,13000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,13000,0.0,approximation,unif-set,not-paired,full
2,1,9.548508739386744e-05,STI,13000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,13000,0.0,approximation,ksh,not-paired,full
2,1,9.54799024724428e-05,STI,13000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,13000,0.0,approximation,faith,not-paired,full
2,1,0.006883241159665647,STI,14000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,14000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,14000,0.0,approximation,unif-size,not-paired,full
2,1,9.542467928059029e-05,STI,14000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,14000,0.0,approximation,unif-set,not-paired,full
2,1,9.54799024724428e-05,STI,14000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,14000,0.0,approximation,ksh,not-paired,full
2,1,9.548181281480642e-05,STI,14000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,14000,0.0,approximation,faith,not-paired,full
2,1,0.009525053307847363,STI,15000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,15000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,15000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,15000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,15000,0.0,approximation,unif-set,not-paired,full
2,1,9.547925404112364e-05,STI,15000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,15000,0.0,approximation,ksh,not-paired,full
2,1,9.54799024724428e-05,STI,15000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,15000,0.0,approximation,faith,not-paired,full
2,1,0.009172570739213345,STI,16000,0.0,permutation,,,
2,1,9.545600521377535e-05,STI,16000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,16000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,16000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,16000,0.0,approximation,unif-set,not-paired,full
2,1,9.54799024724428e-05,STI,16000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,16000,0.0,approximation,ksh,not-paired,full
2,1,9.548096062322212e-05,STI,16000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,16000,0.0,approximation,faith,not-paired,full
2,1,0.011503260284596091,STI,17000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,17000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,17000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,17000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,17000,0.0,approximation,unif-set,not-paired,full
2,1,9.54799024724428e-05,STI,17000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,17000,0.0,approximation,ksh,not-paired,full
2,1,9.548477010957429e-05,STI,17000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,17000,0.0,approximation,faith,not-paired,full
2,1,0.00571660455558297,STI,18000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,18000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,18000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,18000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,18000,0.0,approximation,unif-set,not-paired,full
2,1,9.54799024724428e-05,STI,18000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,18000,0.0,approximation,ksh,not-paired,full
2,1,9.54799024724428e-05,STI,18000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,18000,0.0,approximation,faith,not-paired,full
2,1,0.005014108771021006,STI,19000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,19000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,19000,0.0,approximation,unif-size,not-paired,full
2,1,9.544648196541663e-05,STI,19000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,19000,0.0,approximation,unif-set,not-paired,full
2,1,9.547490841823687e-05,STI,19000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,19000,0.0,approximation,ksh,not-paired,full
2,1,9.54799024724428e-05,STI,19000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,19000,0.0,approximation,faith,not-paired,full
2,1,0.005964009191732878,STI,20000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,20000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,20000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,20000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,20000,0.0,approximation,unif-set,not-paired,full
2,1,9.548376251236464e-05,STI,20000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,20000,0.0,approximation,ksh,not-paired,full
2,1,9.54799024724428e-05,STI,20000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,20000,0.0,approximation,faith,not-paired,full
2,2,0.03706094114236025,SII,2000,0.0,permutation,,,
2,2,0.0005083768300677577,SII,2000,0.0,approximation,unif-size,not-paired,not full
2,2,0.0005083768300677577,SII,2000,0.0,approximation,unif-size,not-paired,full
2,2,0.0005083768300677577,SII,2000,0.0,approximation,unif-set,not-paired,not full
2,2,0.0005083768300677577,SII,2000,0.0,approximation,unif-set,not-paired,full
2,2,0.0005175370656009628,SII,2000,0.0,approximation,ksh,not-paired,not full
2,2,0.0005083768300677577,SII,2000,0.0,approximation,ksh,not-paired,full
2,2,0.0005083768300677577,SII,2000,0.0,approximation,faith,not-paired,not full
2,2,0.0005083768300677577,SII,2000,0.0,approximation,faith,not-paired,full
2,2,0.06142603118881341,SII,3000,0.0,permutation,,,
2,2,0.0005081367589801002,SII,3000,0.0,approximation,unif-size,not-paired,not full
2,2,0.0005083768300677577,SII,3000,0.0,approximation,unif-size,not-paired,full
2,2,0.0005197682069014915,SII,3000,0.0,approximation,unif-set,not-paired,not full
